s,i,w
303754631,811617,10
303754631,807952,6
303754631,806838,12
303754631,803609,3
303754631,802898,6
303754631,800518,4
303754631,520634,3
303754631,227788,6
303754631,168586,22
303754631,152565,5
303754631,91538,6
303754631,90756,4
303754631,58298,4
303754631,48777,5
303754631,21182,19
110525,912649,3
110525,906481,3
110525,816216,5
110525,816121,6
110525,813784,4
110525,811345,3
110525,811149,3
110525,810227,6
110525,809555,6
110525,808237,4
110525,802432,6
110525,802154,4
110525,204366,3
123524,933397,3
123524,910103,3
123524,818922,4
123524,815428,4
123524,808934,3
123524,808389,3
123524,808237,4
123524,805933,3
123524,802882,6
123524,802712,4
123524,802154,12
123524,118792,4
123524,82880,5
123524,14121,3
135347,907678,3
135347,811775,3
135347,804132,3
135347,802092,8
135347,250291,5
135347,166366,6
135347,116672,4
135347,10922,5
153564,905602,3
153564,815912,4
153564,812962,8
153564,812064,8
153564,808955,3
153564,114612,11
166044,812064,4
166044,250291,3
166044,210037,4
166044,114612,3
166044,14121,4
166044,12559,16
166044,10922,13
285848,816791,3
285848,816175,4
285848,814224,9
285848,813887,9
285848,805302,5
285848,14121,3
285848,12559,10
285848,10922,10
363069,803860,9
469267,807423,3
469267,805622,4
469267,803860,7
469267,802184,6
469267,800799,9
469267,250291,3
469267,222611,6
469267,12559,10
817526,909716,5
817526,813841,4
817526,812060,5
817526,811345,4
817526,808434,5
817526,808237,5
817526,803860,11
817526,802092,3
817526,223886,4
817526,216011,4
817526,205202,5
817526,204366,3
817526,78326,8
818414,129453660,4
818414,909716,3
818414,811299,3
818414,808434,3
818414,807202,8
818414,803860,12
818414,250291,5
818414,222611,5
818414,12559,3
565883073,907594,3
565883073,903400,5
565883073,812482,3
565883073,811281,8
565883073,809713,4
565883073,809303,3
565883073,809272,6
565883073,809140,7
565883073,808081,3
565883073,807580,5
565883073,805487,8
565883073,802184,9
565883073,801107,5
565883073,800799,4
565883073,156614,6
565883073,18714,4
565883073,12559,3
565883073,10922,3
43559,912300,6
43559,911200,6
43559,909732,6
43559,820900,5
43559,814583,3
43559,813561,3
43559,812407,8
43559,811482,4
43559,811149,4
43559,809434,3
43559,809351,3
43559,804688,5
53799,912649,3
53799,911200,4
53799,909732,3
53799,820900,3
53799,816121,3
53799,813991,3
53799,813841,3
53799,813790,3
53799,813561,5
53799,812272,3
53799,811939,3
53799,808206,3
53799,805673,8
64272,932579,5
64272,912649,5
64272,817733,6
64272,817355,4
64272,814234,3
64272,813790,7
64272,813784,10
64272,813142,4
64272,812510,4
64272,812272,3
64272,811685,4
64272,811412,4
64272,810715,3
64272,810555,3
64272,810227,7
64272,809434,4
64272,809351,4
64272,808744,3
64272,807832,4
64272,807622,8
64272,806307,3
64272,805884,3
64272,804463,3
64272,804165,6
64272,803316,3
71443,911200,4
71443,817733,3
71443,816121,6
71443,814234,5
71443,813790,5
71443,813784,3
71443,811685,5
71443,811412,4
71443,811149,8
71443,810227,4
71443,809434,4
71443,807832,3
71443,807622,14
71443,806307,3
71443,804463,3
71443,804165,3
71443,802154,4
71443,37071,4
80766,910238,5
80766,907676,7
80766,905602,4
80766,804679,5
80766,801107,5
80766,12559,12
82990,817733,7
82990,816121,3
82990,814234,10
82990,813790,10
82990,813784,11
82990,812510,8
82990,811412,9
82990,811149,9
82990,810227,14
82990,809434,15
82990,808235,6
82990,808055,3
82990,807622,10
82990,806307,11
82990,805884,8
82990,805868,6
82990,803316,13
82990,37071,11
91500,905602,19
91500,817053,3
91500,813088,4
91500,808550,4
91500,805934,3
91500,801567,7
91500,801107,5
91500,515785,10
91500,14154,3
91500,12559,3
106125,910145,3
106125,906654,10
106125,906480,4
106125,905602,18
106125,904042,8
106125,819196,10
106125,816967,3
106125,816203,3
106125,813960,5
106125,813088,8
106125,811281,18
106125,811040,6
106125,809272,13
106125,808964,6
106125,808550,10
106125,808530,4
106125,806861,3
106125,806060,3
106125,804679,13
106125,803567,3
106125,802633,18
106125,802184,6
106125,801107,23
106125,800967,6
106125,314801,3
106125,150355,28
106125,12559,5
106125,11540,5
110353,910103,8
110353,809303,3
110353,808187,7
110353,807262,3
110353,805487,4
110353,802882,11
110353,801107,7
110353,156614,4
143196,907676,3
143196,905602,16
143196,904639,3
143196,904042,4
143196,819196,5
143196,816967,3
143196,813088,6
143196,812064,4
143196,809272,3
143196,808550,13
143196,806767,3
143196,806088,7
143196,806060,6
143196,805934,6
143196,805084,3
143196,804679,5
143196,803567,11
143196,802633,12
143196,801618,5
143196,801567,8
143196,801107,21
143196,515785,5
143196,124222,4
143196,63109,4
143196,12559,8
143196,11540,8
179459,909716,4
179459,909390,3
179459,908617,5
179459,906481,9
179459,817898,3
179459,815965,4
179459,811775,3
179459,811549,4
179459,808237,7
179459,807851,7
179459,803860,8
179459,204366,4
179459,78326,13
104605,909250,3
104605,905303,3
104605,818353,7
104605,818206,7
104605,817167,5
104605,816372,4
104605,816120,4
104605,814667,3
104605,814530,5
104605,813457,3
104605,812337,5
104605,811598,8
104605,811364,12
104605,811152,8
104605,810570,10
104605,810530,5
104605,810486,10
104605,809603,4
104605,808880,3
104605,808383,3
104605,808180,4
104605,807330,3
104605,806886,3
104605,806028,3
104605,805702,3
104605,805701,6
104605,804838,6
104605,804540,3
104605,802566,5
104605,802296,3
104605,124222,13
104605,116739,5
126215,924901,4
126215,924883,11
126215,911917,4
126215,814815,4
126215,813482,3
126215,812229,3
126215,811942,4
126215,809928,3
126215,809634,3
126215,807416,4
126215,803575,4
126215,802766,5
126215,802533,6
126215,801266,4
126215,800063,5
126215,572998,5
126215,153256,3
128834,804689,4
128834,804089,4
128834,803467,4
128834,803042,3
128834,803034,8
128834,802296,24
128834,801861,3
128834,801266,9
128834,800071,13
128834,135809,6
128834,124222,18
128834,77245,3
128834,34649,3
128834,17471,4
128834,904263,8
128834,817579,3
128834,815208,3
128834,814667,3
128834,814530,5
128834,813457,3
128834,813247,4
128834,812918,7
128834,812612,4
128834,812451,5
128834,812318,3
128834,812014,3
128834,811598,11
128834,811364,3
128834,810704,5
128834,810570,3
128834,810486,14
128834,809603,8
128834,809579,10
128834,809106,9
128834,809019,5
128834,808935,15
128834,808880,4
128834,808635,6
128834,808180,6
128834,807960,9
128834,807251,4
128834,806028,5
128834,805701,4
128834,805545,3
140432,904263,4
140432,817167,5
140432,815768,5
140432,812136,3
140432,809928,3
140432,809783,4
140432,809579,3
140432,808635,8
140432,802192,4
140432,124222,3
141508,909250,3
141508,816459,3
141508,815208,3
141508,814321,3
141508,813247,3
141508,812918,5
141508,809928,3
141508,809603,3
141508,809579,12
141508,809466,3
141508,808180,5
141508,804676,4
141508,804089,3
141508,803467,7
141508,803042,7
141508,803034,3
141508,802192,6
141508,800071,15
141508,800063,7
141508,535011,3
141508,34649,4
143017,404805873,8
143017,909613,3
143017,905303,4
143017,818353,24
143017,818206,7
143017,816120,3
143017,815041,6
143017,814281,5
143017,812918,5
143017,812337,21
143017,811364,6
143017,811152,22
143017,810570,7
143017,810542,4
143017,807100,3
143017,806049,7
143017,805701,9
143017,804838,11
143017,804676,11
143017,804540,9
143017,804147,3
143017,803042,3
143017,802566,11
143017,802296,3
143017,520634,23
143017,263534,3
143017,227788,5
143017,194659,12
143017,168586,16
143017,152565,7
143017,141369,9
143017,135809,3
143017,116739,9
143017,98400,26
143017,95401,26
143017,90756,6
143017,67824,7
147908,404805873,3
147908,907602,3
147908,818353,15
147908,818206,6
147908,812337,15
147908,811152,4
147908,809332,6
147908,808076,4
147908,806049,3
147908,804676,5
147908,804540,21
147908,804147,8
147908,520634,9
147908,263534,4
147908,205625,3
147908,194659,14
147908,168586,19
147908,152565,9
147908,141369,27
147908,98400,11
147908,95918,3
147908,95401,9
147908,91538,3
147908,90756,4
147908,67824,32
147908,48777,11
163274,912500,8
163274,912409,3
163274,910882,3
163274,907826,3
163274,816216,5
163274,815345,4
163274,813849,4
163274,813606,8
163274,812136,6
163274,811605,5
163274,810486,3
163274,809783,3
163274,808717,3
163274,808701,5
163274,807960,3
163274,807839,4
163274,807789,3
163274,804689,5
163274,804540,4
163274,803197,3
163274,802432,3
293667,936827,3
293667,933278,4
293667,919485,3
293667,911812,3
293667,815768,4
293667,815345,5
293667,815208,4
293667,814667,3
293667,814521,9
293667,813964,3
293667,813849,3
293667,813606,3
293667,812644,4
293667,811598,3
293667,811364,4
293667,811238,3
293667,810486,14
293667,809928,4
293667,809783,5
293667,809019,3
293667,808717,5
293667,808701,4
293667,808635,7
293667,808450,6
293667,808383,3
293667,807960,7
293667,807789,5
293667,807251,3
293667,806886,9
293667,804689,6
293667,804540,3
293667,803197,9
293667,802296,4
293667,802192,5
293667,801657,5
293667,800071,3
293667,124222,10
293667,34649,9
808502,919485,7
808502,914615,5
808502,909250,3
808502,909128,4
808502,909031,3
808502,816459,3
808502,816120,3
808502,815768,4
808502,815208,5
808502,814919,3
808502,814530,4
808502,812918,6
808502,812612,5
808502,812318,12
808502,811364,3
808502,811152,3
808502,810704,4
808502,810486,3
808502,809852,3
808502,809603,8
808502,809553,3
808502,809106,4
808502,809019,11
808502,808935,10
808502,808880,5
808502,808180,4
808502,807960,5
808502,807251,13
808502,806028,4
808502,805709,5
808502,805701,4
808502,805545,3
808502,804689,10
808502,804089,3
808502,803042,4
808502,802566,3
808502,802296,21
808502,801861,11
808502,801266,4
808502,800071,13
808502,800063,3
808502,535011,4
808502,152565,3
808502,135809,4
808502,124222,11
808502,21182,3
810577,919485,5
810577,912500,4
810577,909128,9
810577,909031,3
810577,904263,3
810577,813457,3
810577,812136,3
810577,811364,3
810577,810486,9
810577,809579,5
810577,809106,9
810577,808935,3
810577,808880,7
810577,808717,3
810577,808635,3
810577,807960,7
810577,807251,8
810577,806886,4
810577,804689,3
810577,803197,3
810577,802566,3
810577,802296,7
810577,801657,6
810577,800071,3
810577,535011,4
810577,135809,9
810577,124222,5
810577,34649,9
818321,910103,3
818321,903400,10
818321,809721,6
818321,808187,3
818321,808156,3
818321,807978,5
818321,807580,5
818321,807262,5
818321,806974,3
818321,805487,10
818321,802882,10
818321,801107,17
818321,800967,6
818321,800943,4
819215,903400,3
819215,813887,4
819215,811281,3
819215,809303,6
819215,805622,3
819215,802184,6
819215,801107,6
819215,800799,9
819215,342502,5
819215,210037,3
819215,12559,20
818610,907594,5
818610,816791,7
818610,816171,10
818610,815924,4
818610,815912,4
818610,815515,4
818610,814224,4
818610,809219,4
818610,805622,3
818610,803860,3
818610,800799,5
818610,314801,3
818610,184173,3
818610,12559,4
818610,10922,8
820083,903400,10
820083,812482,3
820083,809140,3
820083,802184,7
820083,800799,4
820083,77245,6
805510,909031,3
805510,817794,3
805510,816120,3
805510,814314,3
805510,812644,3
805510,812476,4
805510,812182,4
805510,810704,10
805510,809603,3
805510,809579,4
805510,808935,4
805510,808180,6
805510,806028,4
805510,803042,3
805510,803007,3
805510,802192,5
805510,188688,5
817442,913418,6
817442,904945,3
817442,818353,3
817442,816120,3
817442,814530,4
817442,812288,3
817442,811598,6
817442,810704,4
817442,808935,4
817442,807330,4
817442,806028,3
817442,805728,5
817442,803007,26
817442,188688,4
817442,168586,5
817442,152565,5
819330,924901,3
819330,924883,5
819330,902790,4
819330,808366,4
819330,806116,5
819330,803575,3
819330,801266,4
83137,911832,3
83137,904263,3
83137,814530,3
83137,814521,4
83137,124222,4
83137,78341,6
83137,11540,3
99240,818353,3
99240,816120,5
99240,812337,4
99240,810542,3
99240,804540,7
99240,520634,19
99240,227788,4
99240,194659,6
99240,168586,8
99240,152565,11
99240,98400,4
99240,95401,6
99240,67824,3
99240,14121,9
99240,10922,7
99240,1052546574,3
108941,933278,3
108941,912500,4
108941,911832,4
108941,906193,4
108941,818353,7
108941,818206,3
108941,817167,13
108941,815041,3
108941,814667,4
108941,813964,6
108941,813247,3
108941,812644,3
108941,812337,5
108941,812307,3
108941,811364,7
108941,811238,3
108941,811152,15
108941,810570,12
108941,810530,10
108941,810486,4
108941,809248,3
108941,808776,14
108941,808213,3
108941,805848,4
108941,805701,8
108941,804838,8
108941,804540,6
108941,520634,6
108941,194659,6
108941,141369,4
108941,91538,4
108941,58298,3
108941,48777,3
108941,18572,3
124189,912500,5
124189,910882,12
124189,814521,3
124189,811605,6
124189,811364,6
124189,811152,7
124189,810486,3
124189,806886,6
124189,802432,11
147452,919485,4
147452,910882,4
147452,904263,4
147452,817167,6
147452,814667,4
147452,814281,3
147452,811616,3
147452,811605,7
147452,811152,4
147452,810570,14
147452,810486,7
147452,809248,4
147452,808880,8
147452,808383,7
147452,806886,3
147452,802432,4
147452,34649,3
205440,924883,12
205440,813153,6
205440,809928,3
205440,808935,5
205440,807416,5
205440,804999,3
205440,803575,11
205440,802766,7
205440,802533,4
205440,802410,3
205440,802323,3
205440,801266,14
205440,800063,6
205440,342502,4
205440,171693,4
817576,404805873,4
817576,812337,3
817576,811617,5
817576,809332,14
817576,806821,13
817576,804015,3
817576,802898,6
817576,227788,9
817576,205625,5
817576,194659,4
817576,168586,11
817576,98400,9
817576,95401,4
817576,58298,17
817576,14121,3
759238041,819997,6
759238041,816612,8
759238041,815063,5
759238041,812371,6
759238041,811617,8
759238041,809332,16
759238041,806838,9
759238041,806821,5
759238041,227788,5
759238041,205625,4
759238041,168586,4
759238041,152565,4
759238041,100012,5
759238041,58298,7
759238041,48777,8
759238041,21182,13
759238041,14121,3
759238041,10922,8
759238041,404805873,5
58756,801107,4
82781,817898,4
82781,815965,4
82781,807851,3
82781,802092,4
82781,204366,6
90840,904042,5
90840,816177,3
90840,816121,3
90840,811423,4
90840,811281,6
90840,811040,4
90840,810088,8
90840,810013,6
90840,809272,13
90840,808550,12
90840,807978,3
90840,806088,3
90840,805487,7
90840,804304,3
90840,803869,4
90840,802882,7
90840,802633,26
90840,801107,36
90840,800967,4
90840,800071,8
90840,169836,3
90840,150355,8
90840,12559,11
90840,11540,8
90840,910103,5
90840,906654,19
100755,911200,5
100755,906481,7
100755,813784,4
100755,813463,4
100755,812570,4
100755,812184,3
100755,811412,3
100755,811210,8
100755,810227,4
100755,809669,7
100755,809399,5
100755,808768,4
108339,808206,5
108339,807262,6
108339,802882,6
108339,800063,5
140838,129453660,4
140838,906654,4
140838,904042,10
140838,816967,4
140838,816203,4
140838,811423,3
140838,811281,5
140838,811040,3
140838,809649,5
140838,809272,6
140838,809219,17
140838,809059,5
140838,808955,3
140838,808530,7
140838,804679,7
140838,804304,3
140838,803574,3
140838,802633,5
140838,802184,21
140838,801404,6
140838,801107,5
140838,800799,20
140838,314801,23
140838,250291,7
140838,222611,4
140838,210037,3
140838,169836,4
140838,150355,26
140838,114612,3
140838,109486,5
140838,101146,9
140838,18714,11
145804,910145,21
145804,905602,18
145804,819196,9
145804,815912,14
145804,815515,31
145804,813960,6
145804,813088,14
145804,812962,12
145804,812064,10
145804,810742,5
145804,809649,4
145804,808953,6
145804,804205,10
145804,314801,3
145804,250291,3
145804,222611,4
145804,135600,7
145804,114612,16
145804,108296,4
815450,909031,7
815450,816014,4
815450,809603,6
815450,809579,9
815450,806028,5
815450,805545,3
815450,804999,4
815450,804089,3
815450,803042,14
815450,802192,6
815450,801861,3
815450,535011,5
815450,85686,4
815450,77245,7
54088,910103,6
54088,904639,7
54088,904042,7
54088,903400,5
54088,811896,3
54088,810579,4
54088,810575,7
54088,809174,3
54088,805487,8
54088,802882,12
54088,802633,4
54088,801141,8
54088,801107,6
54088,800943,5
54088,800063,4
110202,911200,3
110202,910339,3
110202,907678,4
110202,817005,4
110202,815847,4
110202,815436,4
110202,815201,4
110202,813991,6
110202,812570,3
110202,812510,4
110202,812407,7
110202,812184,19
110202,812085,5
110202,811775,4
110202,811549,8
110202,811495,5
110202,811412,3
110202,811211,6
110202,811210,6
110202,809650,3
110202,809555,7
110202,809399,9
110202,808934,6
110202,808768,7
110202,808237,7
110202,806165,3
110202,805884,4
110202,804768,3
110202,802566,3
110202,535011,3
110202,204366,18
110202,158437,3
111859,129453660,15
111859,911200,3
111859,909716,4
111859,907678,12
111859,906654,23
111859,906480,10
111859,905303,13
111859,817005,5
111859,816967,4
111859,815436,5
111859,813991,5
111859,813463,3
111859,812407,9
111859,812184,6
111859,811939,3
111859,809676,3
111859,808934,5
111859,808434,3
111859,808237,3
111859,807851,5
111859,807745,3
111859,807707,5
111859,807202,26
111859,803860,32
111859,802712,8
111859,802704,11
111859,802566,5
111859,314801,11
111859,250291,16
111859,222611,21
111859,204366,7
111859,188811,3
111859,170689,3
111859,166366,9
111859,158437,9
111859,153337,6
111859,135600,4
111859,116672,15
111859,109486,18
111859,108296,15
111859,108171,6
111859,101146,9
111859,74133,8
111859,45062,14
125825,812570,4
125825,810575,3
125825,810088,4
125825,809384,3
125825,809381,3
125825,808788,4
125825,808389,3
125825,808206,6
125825,805673,3
125825,802154,8
125825,37071,4
125825,11872,11
144434,129453660,8
144434,910145,4
144434,908617,5
144434,907678,12
144434,906654,27
144434,906480,19
144434,905303,4
144434,815847,3
144434,815436,5
144434,815201,4
144434,814711,3
144434,812962,3
144434,812407,8
144434,812184,3
144434,812085,3
144434,812064,6
144434,811495,4
144434,810094,3
144434,808953,4
144434,808487,3
144434,806861,8
144434,804688,7
144434,804165,3
144434,802566,8
144434,801272,3
144434,535011,3
144434,314801,12
144434,250291,22
144434,222611,19
144434,188811,8
144434,170689,4
144434,158437,3
144434,153337,7
144434,135600,7
144434,116672,7
144434,109486,8
144434,108296,8
144434,108171,16
144434,101146,9
144434,74133,3
144434,45062,3
144434,1050366152,3
148769,907678,28
148769,817627,3
148769,817005,3
148769,808953,6
148769,807660,6
148769,806861,3
148769,804205,7
148769,804132,3
148769,314801,4
148769,250291,6
148769,222611,8
148769,188811,29
148769,135600,10
148769,109486,6
99260,815515,3
99260,812962,10
99260,812064,6
99260,808955,3
99260,808530,4
99260,803567,3
99260,250291,7
99260,135600,8
99260,114612,11
99260,108296,4
107137,815515,3
107137,812962,5
107137,803869,3
107137,250291,3
107137,222611,6
107137,116672,3
107137,12559,3
107137,10922,8
112349,816791,6
112349,816171,4
112349,815515,3
112349,812962,3
112349,812064,10
112349,800063,3
112349,250291,3
112349,222611,8
112349,116672,6
112349,114612,11
112349,14121,3
112349,12559,3
112349,10922,8
118641,129453660,3
118641,907594,3
118641,906654,9
118641,905602,17
118641,904042,5
118641,819196,12
118641,816967,7
118641,816203,12
118641,813960,5
118641,813088,6
118641,812962,5
118641,811281,7
118641,811040,3
118641,810742,13
118641,809272,9
118641,808530,5
118641,806861,5
118641,806060,3
118641,802633,10
118641,802184,8
118641,801567,4
118641,801107,11
118641,800799,4
118641,314801,7
118641,210037,5
118641,169836,3
118641,150355,21
118641,20753,3
118641,12559,3
118641,11540,3
138981,129453660,13
138981,905602,5
138981,904042,3
138981,819196,4
138981,816967,3
138981,816203,9
138981,813960,4
138981,812064,4
138981,811040,3
138981,809649,3
138981,809219,7
138981,808530,3
138981,804679,4
138981,804205,3
138981,803869,3
138981,803574,3
138981,803567,7
138981,802184,9
138981,801107,3
138981,800799,3
138981,314801,21
138981,250291,19
138981,222611,7
138981,210037,3
138981,170689,4
138981,150355,12
138981,116672,4
138981,109486,4
138981,108296,6
138981,18714,3
813714,910103,3
813714,906481,4
813714,904639,21
813714,818922,4
813714,817733,3
813714,817011,5
813714,813784,3
813714,811423,9
813714,811149,4
813714,810575,3
813714,810555,4
813714,810088,4
813714,810013,9
813714,810005,9
813714,809417,4
813714,809384,6
813714,808206,3
813714,807978,3
813714,806307,4
813714,805144,3
813714,805084,9
71760,907676,7
71760,903400,9
71760,814060,3
71760,810088,3
71760,801107,9
80279,910238,3
80279,808550,4
80279,806088,3
80279,801618,3
80279,801107,7
80279,515785,4
80279,27135,3
80279,12559,3
94603,904042,5
94603,811263,4
94603,810381,3
94603,809272,6
94603,807262,7
94603,803469,4
94603,801141,7
94603,801107,3
94603,800967,9
94603,150355,4
94603,12559,17
96068,804679,4
96068,12559,38
96068,10922,3
168334,817627,5
168334,810742,4
168334,808953,4
168334,805302,14
168334,804304,3
168334,804205,6
168334,803950,4
168334,803869,4
168334,803567,16
168334,801618,7
168334,515785,5
168334,125557,3
168334,14154,3
168334,12559,4
200165,904042,5
200165,821186,3
200165,816175,7
200165,811281,5
200165,811263,4
200165,810381,4
200165,809303,3
200165,809272,5
200165,809221,3
200165,808964,6
200165,804205,3
200165,802184,5
200165,801107,7
200165,12559,29
118074272,816175,5
118074272,816171,3
118074272,813887,7
118074272,811896,3
118074272,811281,10
118074272,809496,3
118074272,809303,5
118074272,802184,6
118074272,801107,4
118074272,800799,4
118074272,210037,3
118074272,12559,21
87481,924883,25
87481,912164,4
87481,904813,4
87481,902790,11
87481,814790,5
87481,809813,3
87481,809369,3
87481,809118,4
87481,808044,6
87481,807228,3
87481,806816,3
87481,806116,3
87481,804999,3
87481,803575,4
87481,802766,12
87481,802533,9
87481,801266,19
87481,801125,6
87481,800063,3
87481,139941,4
87481,10922,4
111577,924901,4
111577,924883,13
111577,912164,3
111577,911917,3
111577,902790,9
111577,814790,3
111577,811393,14
111577,809928,3
111577,806816,4
111577,804999,3
111577,802766,5
111577,802533,8
111577,801266,10
119228,931656,3
119228,924883,6
119228,904813,4
119228,902790,5
119228,816612,14
119228,814790,6
119228,813153,3
119228,810441,9
119228,810417,5
119228,809928,4
119228,809918,5
119228,809813,3
119228,809672,17
119228,809199,27
119228,809118,4
119228,806838,7
119228,805548,5
119228,805372,3
119228,804304,3
119228,803609,11
119228,803575,12
119228,803381,3
119228,803042,4
119228,802766,10
119228,802410,3
119228,802399,15
119228,802323,7
119228,801266,69
119228,801125,9
119228,572998,6
119228,171693,6
119228,153256,5
119228,139941,9
119228,21182,21
153572,813153,10
153572,812318,3
153572,810704,6
153572,810441,3
153572,809579,3
153572,809369,4
153572,809199,10
153572,809059,6
153572,808935,3
153572,808044,3
153572,807952,4
153572,807230,7
153572,806838,4
153572,806028,4
153572,805809,6
153572,803609,3
153572,803575,3
153572,803042,16
153572,803007,4
153572,802766,8
153572,801266,33
153572,801189,7
153572,801125,7
153572,800518,4
153572,800071,8
153572,572998,6
153572,342502,9
153572,263534,3
153572,204318,5
153572,171693,4
153572,153256,5
153572,139941,5
153572,21712,6
153572,21182,6
153572,404805873,3
153572,936827,3
153572,904945,3
153572,902790,3
176396,924883,6
176396,919485,5
176396,816459,5
176396,812918,6
176396,812318,7
176396,809106,5
176396,808717,3
176396,806028,5
176396,804089,11
176396,802192,11
98952,907676,4
98952,904639,7
98952,813422,3
98952,807262,3
98952,806767,9
98952,802633,3
98952,801107,16
98952,800063,4
98952,258513,3
98952,14154,3
103311,129453660,3
103311,911200,3
103311,907678,7
103311,906480,7
103311,905303,4
103311,817005,9
103311,815436,6
103311,815201,3
103311,813991,12
103311,812910,7
103311,812407,15
103311,812184,4
103311,811939,6
103311,811210,4
103311,808768,3
103311,807202,4
103311,805884,3
103311,802566,3
103311,535011,4
103311,314801,8
103311,250291,13
103311,222611,5
103311,204366,5
103311,188811,6
103311,135600,6
103311,116672,11
103311,108296,23
103311,108171,3
103311,101146,13
122460,910103,8
122460,909390,3
122460,818922,6
122460,815428,3
122460,811685,7
122460,810088,4
122460,809555,4
122460,809417,4
122460,809384,6
122460,807851,6
122460,806767,5
122460,806307,3
122460,805933,4
122460,801272,4
122460,800071,3
122460,537947,3
122460,37071,5
133389,912649,7
133389,911200,5
133389,815160,10
133389,814583,6
133389,813790,3
133389,813784,6
133389,813127,3
133389,812570,3
133389,812184,7
133389,811685,10
133389,811210,5
133389,811149,7
133389,810715,4
133389,809434,5
133389,809351,6
133389,808744,3
133389,808235,4
133389,808055,4
133389,807622,4
133389,806307,4
133389,805884,3
133389,805868,6
133389,804768,6
133389,804747,4
133389,804463,6
133389,804165,3
133389,802253,3
133389,37071,9
138205,805416,3
138205,804679,4
138205,803574,3
138205,803567,5
138205,802633,4
138205,802184,10
138205,800799,8
138205,314801,26
138205,250291,13
138205,222611,4
138205,150355,22
138205,116672,6
138205,108296,3
138205,101146,6
138205,18714,11
138205,129453660,10
138205,934793,4
138205,907594,4
138205,906654,4
138205,904042,19
138205,816967,3
138205,816203,7
138205,811281,5
138205,810575,5
138205,809649,9
138205,809219,7
138205,808955,4
138205,808530,5
907600,818120,3
907600,815063,7
907600,813482,3
907600,808076,6
907600,806821,3
907600,803261,18
907600,802898,18
907600,802558,4
907600,18572,3
819835,819997,5
819835,816612,4
819835,810944,4
819835,809369,3
819835,807423,5
819835,806838,4
819835,803609,6
819835,802766,10
819835,21182,3
84556,1052546574,3
84556,822417,3
84556,816014,3
84556,812337,6
84556,811598,3
84556,811026,3
84556,810333,3
84556,809332,4
84556,808076,4
84556,804676,4
84556,804540,13
84556,804147,5
84556,520634,4
84556,194659,5
84556,168586,9
84556,152565,8
84556,141369,4
84556,98400,6
84556,95401,4
84556,91538,7
84556,48777,4
100532,818353,3
100532,811364,4
100532,811238,4
100532,810818,4
100532,810542,4
100532,810353,4
100532,810333,3
100532,804540,11
100532,804147,3
100532,520634,14
100532,141369,5
100532,124222,6
100532,95918,3
100532,94425,4
100532,91538,8
100532,67824,4
104610,933278,7
104610,911832,4
104610,818353,4
104610,818206,4
104610,812201,4
104610,811352,8
104610,808880,5
104610,804540,7
104610,520634,17
104610,194659,3
104610,67824,7
106132,907602,3
106132,811026,3
106132,810353,3
106132,809332,6
106132,808076,3
106132,804540,10
106132,804147,8
106132,801102,5
106132,520634,7
106132,194659,6
106132,168586,5
106132,152565,3
106132,141369,8
106132,98400,3
106132,91538,4
106132,48777,4
107282,905303,4
107282,812612,3
107282,810542,3
107282,805728,3
107282,805701,8
107282,805545,3
107282,803007,3
107282,802566,4
107282,146059,3
107282,94425,3
107282,91538,3
107282,81707,5
107282,81566,4
107282,72661,8
107282,37199,4
107282,14121,3
107282,10922,5
138625,816612,3
138625,810951,3
138625,805934,3
138625,802898,4
138625,802399,14
138625,801974,11
138625,801870,4
138625,801266,10
138625,14154,3
115809,933397,4
115809,911200,3
115809,910339,4
115809,905303,6
115809,815847,7
115809,815160,4
115809,814583,5
115809,813841,4
115809,813463,9
115809,812407,7
115809,812184,5
115809,811549,10
115809,811412,3
115809,810088,5
115809,809669,6
115809,809555,3
115809,809434,5
115809,809417,5
115809,809384,12
115809,808934,10
115809,808788,4
115809,808389,5
115809,808237,13
115809,807851,11
115809,804688,3
115809,804165,9
115809,802712,5
115809,802704,16
115809,802566,8
115809,802092,12
115809,801982,4
115809,801107,3
115809,800071,4
115809,537947,3
115809,204366,10
115809,158437,3
115809,153337,10
115809,83621,4
115809,37071,7
118236,802092,9
118236,537947,7
118236,314801,6
118236,250291,4
118236,222611,8
118236,204366,7
118236,184173,3
118236,158437,8
118236,153337,5
118236,135600,5
118236,116672,9
118236,109486,4
118236,108296,4
118236,108171,6
118236,45062,6
118236,129453660,5
118236,906654,9
118236,906480,7
118236,905602,3
118236,905303,11
118236,818922,4
118236,814114,3
118236,813991,7
118236,813841,4
118236,812407,14
118236,812184,13
118236,811775,9
118236,811549,4
118236,811210,3
118236,811160,3
118236,809676,9
118236,809669,3
118236,809399,4
118236,808788,6
118236,808768,6
118236,808434,6
118236,808237,11
118236,807851,3
118236,807202,16
118236,804688,3
118236,803860,10
118236,802712,4
118236,802704,22
118236,802566,18
160875,910103,10
160875,903400,3
160875,810575,3
160875,809174,5
160875,807580,7
160875,807262,7
160875,806974,4
160875,805487,7
160875,802882,5
160875,801107,3
910090,129453660,12
910090,933397,9
910090,906654,13
910090,905303,6
910090,819660,7
910090,818922,4
910090,817589,3
910090,815847,7
910090,813841,7
910090,813561,3
910090,813463,7
910090,812604,6
910090,812407,7
910090,811939,4
910090,811775,3
910090,811299,3
910090,810395,7
910090,809676,3
910090,809384,11
910090,808934,6
910090,808788,8
910090,808434,15
910090,808237,9
