s,i,w
15884,13587,8
15884,13496,3
15884,12236,3
15884,11040,5
20427,102678,22
20427,23928,10
20427,23825,3
20427,22043,5
20427,21455,14
20427,21208,3
20427,20375,7
20427,19653,5
20427,18490,3
20427,17497,3
20427,17170,4
20427,13678,6
20427,13587,5
20427,13497,6
20427,13381,9
20427,13377,3
20427,13353,3
20427,13220,8
20427,13109,11
20427,11040,17
20427,10366,3
20427,10132,12
21924,102678,19
21924,29591,3
21924,27187,3
21924,25532,4
21924,24763,3
21924,23928,3
21924,23825,3
21924,23709,9
21924,23275,4
21924,23007,4
21924,22731,4
21924,21396,3
21924,21208,5
21924,20375,4
21924,19653,3
21924,17170,11
21924,13587,10
21924,13497,3
21924,13496,3
21924,13381,3
21924,13377,4
21924,13109,8
21924,11040,18
21924,10132,3
22102,157694,5
22102,102678,12
22102,31867,3
22102,29570,3
22102,25532,3
22102,23275,11
22102,23007,16
22102,21455,5
22102,21288,4
22102,19303,4
22102,17768,3
22102,17170,26
22102,13587,13
22102,13496,4
22102,13381,17
22102,13377,7
22102,13353,4
22102,13109,14
22102,11040,37
22248,157963,7
22248,155137,17
22248,27187,8
22248,23275,14
22248,22705,3
22248,21960,3
22248,21644,3
22248,21288,3
22248,21208,4
22248,19310,7
22248,19303,23
22248,18816,4
22248,17768,19
22248,17170,14
22248,14448,7
22248,14403,20
22248,14295,7
22248,14138,4
22248,13872,4
22248,13587,41
22248,13497,12
22248,13496,13
22248,13381,25
22248,13377,8
22248,13353,13
22248,13220,8
22248,13028,4
22248,13026,3
22248,12889,3
22248,12591,6
22248,12562,3
22248,12236,4
22248,11040,58
22248,10667,11
22248,10132,13
15607,172560,5
15607,166420,3
15607,28701,4
15607,28038,4
15607,25676,3
15607,25478,16
15607,25173,5
15607,24363,7
15607,22019,3
15607,21503,6
15607,21240,3
15607,19039,3
15607,18899,3
15607,18872,4
15607,14584,9
15607,14410,5
15607,14254,3
15607,13691,4
15607,11702,7
15607,11182,9
16645,156179,3
16645,154709,4
16645,152816,5
16645,152815,12
16645,100541,3
16645,24512,17
16645,21873,3
16645,21573,8
16645,21396,5
16645,20730,6
16645,20676,7
16645,19817,10
16645,19553,20
16645,17811,5
16645,17078,5
16645,16455,9
16645,16240,7
16645,16214,7
16645,15900,3
16645,15771,4
16645,15600,23
16645,15307,12
16645,13350,11
16645,13305,4
16645,13094,8
16645,12858,4
16645,11700,3
16645,10366,6
16927,163396,4
16927,159326,4
16927,156274,9
16927,152815,6
16927,28826,3
16927,25744,7
16927,24287,5
16927,22445,3
16927,21873,5
16927,20913,3
16927,20770,9
16927,20490,3
16927,19817,9
16927,19559,9
16927,19553,11
16927,18666,10
16927,17811,3
16927,17589,9
16927,16214,7
16927,15900,3
16927,15307,4
16927,13350,3
16927,13126,3
16927,12889,3
17402,43240,12
17402,36986,5
17402,22019,4
17402,21503,18
17402,21240,7
17402,18899,8
17402,18091,3
17402,18063,6
17402,16686,26
17402,16602,4
17402,16423,27
17402,15625,11
17402,13915,13
17402,13872,3
17402,13552,8
17402,13496,4
17402,13456,11
17402,13126,5
17402,12821,3
17402,12591,9
17402,12562,10
17402,11702,7
18634,166420,8
18634,159326,16
18634,159160,5
18634,156274,7
18634,36986,14
18634,25744,3
18634,25478,7
18634,25173,4
18634,25126,7
18634,23534,11
18634,22766,7
18634,21240,21
18634,21088,4
18634,20143,6
18634,19885,20
18634,19559,3
18634,19039,8
18634,19026,4
18634,18899,8
18634,18786,23
18634,18666,6
18634,18499,7
18634,18361,3
18634,17822,4
18634,17814,8
18634,17811,6
18634,17527,3
18634,15945,5
18634,15771,3
18634,15307,5
18634,15194,3
18634,14448,4
18634,12656,5
18634,12262,6
18634,11917,3
18634,11182,19
21061,166420,7
21061,157963,9
21061,43240,5
21061,36986,6
21061,23534,5
21061,22660,26
21061,22019,6
21061,21573,5
21061,21240,12
21061,20839,4
21061,18899,15
21061,18544,3
21061,18262,3
21061,18091,4
21061,17822,17
21061,16686,20
21061,16423,22
21061,16255,4
21061,15945,27
21061,14448,29
21061,13552,56
21061,12591,7
21061,12262,13
21061,10132,3
21087,174427,8
21087,166420,13
21087,159326,14
21087,159160,3
21087,157652,4
21087,156765,5
21087,156274,4
21087,102678,7
21087,36986,27
21087,35564,6
21087,30239,3
21087,25744,3
21087,25478,5
21087,25173,12
21087,25126,8
21087,23534,26
21087,22766,8
21087,21960,3
21087,21503,14
21087,21240,33
21087,20913,7
21087,20839,9
21087,20770,11
21087,20730,7
21087,20143,6
21087,19885,13
21087,19780,3
21087,19559,9
21087,19039,9
21087,19026,7
21087,18899,7
21087,18786,12
21087,18666,17
21087,18091,3
21087,17814,3
21087,17811,10
21087,17527,4
21087,16686,4
21087,16662,10
21087,16255,4
21087,15900,3
21087,15307,7
21087,14410,3
21087,14377,5
21087,12889,12
21087,12591,6
21087,12262,3
21087,11917,5
21087,11182,8
21234,157963,15
21234,22955,7
21234,22660,25
21234,21409,3
21234,18899,3
21234,17822,10
21234,17508,3
21234,16686,14
21234,16423,8
21234,15945,9
21234,14448,39
21234,14295,8
21234,13872,3
21234,11040,4
21234,10132,14
21857,163396,4
21857,159210,5
21857,159160,3
21857,155337,3
21857,152815,11
21857,101335,4
21857,100541,4
21857,29384,3
21857,25017,3
21857,24512,9
21857,21873,6
21857,21623,5
21857,21573,10
21857,21396,3
21857,21092,3
21857,21088,8
21857,20730,9
21857,20676,5
21857,20490,4
21857,19817,15
21857,19559,3
21857,19553,7
21857,17811,11
21857,17589,8
21857,17170,4
21857,16214,10
21857,15900,9
21857,15771,4
21857,15600,13
21857,15307,9
21857,15194,4
21857,13350,8
21857,13094,5
21857,10366,4
21953,174427,11
21953,166420,10
21953,159326,12
21953,159160,7
21953,158788,3
21953,156274,17
21953,154600,12
21953,153224,5
21953,152815,8
21953,41002,5
21953,36986,4
21953,30239,5
21953,28122,5
21953,27092,3
21953,25744,14
21953,24664,5
21953,23589,6
21953,22895,5
21953,22766,10
21953,22469,4
21953,21455,3
21953,21240,4
21953,20913,8
21953,20770,4
21953,20730,7
21953,19780,4
21953,19688,5
21953,19559,24
21953,19441,3
21953,19039,4
21953,18666,7
21953,18514,6
21953,17943,13
21953,17814,6
21953,17811,20
21953,17527,17
21953,16826,3
21953,16686,3
21953,16630,3
21953,16214,3
21953,16152,4
21953,15307,6
21953,14410,3
21953,14250,3
21953,12889,25
21953,12112,10
21953,11917,8
21953,11182,10
23296,29591,11
23296,29571,7
23296,27891,4
23296,27187,9
23296,24763,5
23296,24740,5
23296,24539,14
23296,23928,3
23296,23709,3
23296,22967,3
23296,17768,3
23296,17170,8
23296,14524,4
23296,14479,6
23296,13587,8
23296,11040,10
23296,10334,3
23611,172560,27
23611,159326,5
23611,158479,3
23611,157389,5
23611,154600,5
23611,28122,3
23611,27092,9
23611,25744,5
23611,25478,3
23611,24321,11
23611,24112,8
23611,23738,3
23611,21713,4
23611,20863,4
23611,20348,7
23611,19935,10
23611,19688,12
23611,19449,7
23611,16826,6
23611,16025,3
23611,14250,3
24717,162396,4
24717,155337,4
24717,154599,11
24717,101336,5
24717,29571,3
24717,27891,3
24717,27187,28
24717,24539,20
24717,24153,5
24717,23275,5
24717,22967,8
24717,22338,3
24717,16025,3
24717,14479,11
24717,14403,4
24717,13587,6
24717,12236,3
24717,11040,15
24717,10667,3
24717,10334,6
13275,166420,3
13275,154600,3
13275,43240,5
13275,36986,5
13275,35511,4
13275,30239,3
13275,28038,4
13275,25478,21
13275,25173,4
13275,25126,3
13275,24363,10
13275,23589,5
13275,23534,4
13275,22019,10
13275,21503,16
13275,21049,3
13275,19885,6
13275,18899,4
13275,16686,9
13275,16255,5
13275,14584,4
13275,14410,11
13275,14254,6
13275,11702,7
13275,11182,12
13890,43240,12
13890,35750,3
13890,35564,6
13890,28038,5
13890,25676,3
13890,25478,15
13890,25173,6
13890,25158,6
13890,24363,14
13890,24321,6
13890,23589,3
13890,22019,8
13890,21503,27
13890,21049,3
13890,19885,5
13890,19653,3
13890,18899,6
13890,16686,8
13890,16423,3
13890,16255,4
13890,14584,7
13890,14410,12
13890,14254,5
13890,11702,4
13890,11182,16
13890,11138,4
14162,166420,3
14162,154600,3
14162,41002,4
14162,35564,6
14162,35511,3
14162,33631,5
14162,27092,5
14162,25744,3
14162,25158,5
14162,24221,6
14162,23589,10
14162,20913,5
14162,20670,8
14162,18666,4
14162,18513,4
14162,17723,6
14162,16826,3
14162,16700,4
14162,16454,5
14162,15440,4
14162,15207,5
14162,14345,9
14162,14254,12
14162,13779,4
14162,11917,3
14162,11702,4
14817,159210,7
14817,159160,3
14817,158788,4
14817,28331,6
14817,28122,9
14817,27187,6
14817,25241,3
14817,24221,3
14817,23275,4
14817,19884,18
14817,18872,3
14817,18513,5
14817,17723,3
14817,16152,5
14817,16025,3
14817,15307,3
14817,13290,12
14817,13094,6
14817,12112,8
15437,163396,12
15437,159210,6
15437,159160,10
15437,158788,4
15437,155337,5
15437,155137,3
15437,100541,12
15437,24045,3
15437,21623,3
15437,20676,3
15437,20490,3
15437,19884,14
15437,17170,3
15437,17078,3
15437,16214,12
15437,16152,4
15437,15900,3
15437,15600,7
15437,15307,4
15437,13350,3
15437,13305,3
15437,13290,8
15437,13126,3
15437,13094,5
15437,12858,4
15973,102678,6
15973,28331,3
15973,25017,9
15973,24740,3
15973,24539,3
15973,24512,14
15973,24045,7
15973,23928,5
15973,23275,4
15973,22301,4
15973,21455,6
15973,21396,21
15973,21172,3
15973,19884,10
15973,19817,3
15973,19653,7
15973,19615,7
15973,19553,5
15973,13109,25
16043,166420,8
16043,102677,5
16043,43240,10
16043,23534,13
16043,23208,6
16043,21240,11
16043,19885,6
16043,18899,22
16043,18786,9
16043,16686,30
16043,16423,31
16043,16255,4
16043,14448,14
16043,13915,3
16043,13552,6
16043,12591,4
16443,172560,3
16443,159326,4
16443,159325,16
16443,157389,5
16443,43240,3
16443,41002,5
16443,30239,4
16443,27092,3
16443,25744,4
16443,24112,3
16443,22301,7
16443,19935,8
16443,19688,10
16443,19615,3
16443,18719,4
16443,16826,4
16443,16152,3
16443,16105,5
16461,166261,4
16461,159325,23
16461,157389,4
16461,154600,3
16461,152815,3
16461,25744,4
16461,25478,6
16461,24221,4
16461,22301,7
16461,21713,8
16461,19935,7
16461,18666,4
16461,17943,3
16461,16826,8
16461,16214,6
16461,13126,6
17017,172560,41
17017,166261,3
17017,158479,7
17017,158132,6
17017,154600,4
17017,68570,4
17017,43240,13
17017,41002,5
17017,30443,4
17017,28122,3
17017,27560,15
17017,27092,3
17017,26231,10
17017,25744,4
17017,24363,5
17017,24112,7
17017,23738,4
17017,23691,3
17017,23482,11
17017,20839,4
17017,19653,3
17017,19303,5
17017,18925,3
17017,18719,3
17017,18091,7
17017,16630,4
17017,16512,9
17017,14584,10
17017,14403,18
17017,14250,7
17017,12889,4
17017,12573,3
17017,11917,3
17017,11040,3
17792,43240,7
17792,22019,3
17792,21503,8
17792,20519,8
17792,18899,17
17792,18091,4
17792,16686,17
17792,16602,5
17792,16423,23
17792,15625,14
17792,13915,13
17792,13872,3
17792,13552,10
17792,13456,12
17792,13126,5
17792,12591,8
17792,12562,22
17792,12262,4
17792,11702,10
17952,43240,18
17952,36986,5
17952,22666,3
17952,21503,13
17952,20519,5
17952,18899,12
17952,16686,23
17952,16602,3
17952,16423,17
17952,15625,3
17952,13915,6
17952,13691,3
17952,13552,5
17952,13456,3
17952,12591,3
17952,12562,13
17952,12262,3
17952,11702,12
19425,171422,4
19425,29571,5
19425,24056,3
19425,23825,8
19425,23709,3
19425,23007,4
19425,21627,3
19425,21455,9
19425,21396,3
19425,21208,4
19425,17508,4
19425,14524,4
19425,13381,21
19425,13353,3
19425,13109,11
19425,12842,3
19425,11040,16
19425,10366,3
19425,10132,3
19753,159326,6
19753,159210,3
19753,159160,4
19753,159066,3
19753,156274,3
19753,156179,10
19753,155337,3
19753,154709,6
19753,152816,7
19753,152815,6
19753,28826,6
19753,22869,3
19753,21873,5
19753,21623,3
19753,21217,4
19753,20770,10
19753,20676,10
19753,20490,4
19753,19817,10
19753,19780,3
19753,19559,18
19753,19553,4
19753,17811,9
19753,17589,10
19753,16240,10
19753,16214,7
19753,15900,9
19753,15307,6
19753,14743,4
19753,13895,3
19753,13350,8
19753,13094,5
19753,12858,11
20382,174427,27
20382,172560,12
20382,166420,15
20382,159326,6
20382,159246,5
20382,158788,5
20382,156274,4
20382,154600,3
20382,153509,3
20382,68570,6
20382,43240,52
20382,36986,24
20382,35750,6
20382,35564,7
20382,28038,4
20382,27003,4
20382,25478,18
20382,25173,6
20382,25126,14
20382,24363,5
20382,24321,3
20382,23589,10
20382,23534,12
20382,23482,10
20382,22766,17
20382,22019,24
20382,21503,31
20382,21455,3
20382,21240,10
20382,21049,6
20382,20913,5
20382,20839,21
20382,20770,4
20382,19885,10
20382,19688,4
20382,18895,3
20382,18786,8
20382,18666,10
20382,18499,8
20382,18091,11
20382,17814,7
20382,17111,3
20382,16826,3
20382,16700,6
20382,16512,4
20382,16152,4
20382,15307,4
20382,14410,3
20382,14403,11
20382,14250,3
20382,13779,12
20382,12889,36
20382,12591,4
20382,12573,7
20382,11917,31
20382,11182,6
20449,166420,16
20449,159326,5
20449,158788,3
20449,156765,6
20449,43240,21
20449,36986,15
20449,35750,9
20449,35564,8
20449,28469,6
20449,25478,11
20449,25173,6
20449,25126,8
20449,23534,24
20449,22766,8
20449,22469,4
20449,22019,17
20449,21503,28
20449,21240,24
20449,21049,6
20449,20913,4
20449,20839,3
20449,20160,4
20449,20143,4
20449,19885,19
20449,19026,5
20449,18899,5
20449,18786,12
20449,18666,4
20449,18091,17
20449,17814,4
20449,17656,4
20449,16423,3
20449,16255,19
20449,16115,3
20449,15945,8
20449,15307,3
20449,14629,3
20449,14410,10
20449,14403,12
20449,12591,5
20449,12262,12
20449,11917,7
20449,11224,4
20449,11182,20
20449,10177,3
22157,29591,8
22157,29571,8
22157,28262,4
22157,27187,3
22157,24763,5
22157,24729,3
22157,24539,5
22157,23825,3
22157,23275,10
22157,21455,6
22157,17170,20
22157,13587,4
22157,13381,3
22157,11040,9
22441,156274,14
22441,155337,4
22441,152816,3
22441,152815,11
22441,24729,4
22441,24056,4
22441,22469,4
22441,21573,7
22441,20730,3
22441,20490,9
22441,19559,4
22441,18816,4
22441,17170,4
22441,15900,10
22441,15771,6
22441,15600,9
22441,15307,5
22441,13616,3
22441,11700,3
22494,157963,16
22494,157652,3
22494,25235,4
22494,22705,4
22494,22660,22
22494,19310,3
22494,19303,4
22494,18499,11
22494,17822,4
22494,17768,3
22494,16686,3
22494,16606,3
22494,16255,3
22494,14448,37
22494,14295,13
22494,14016,4
22494,13872,4
22494,13667,4
22494,13587,21
22494,13497,8
22494,13496,5
22494,13381,3
22494,13377,3
22494,13353,4
22494,12906,8
22494,12591,4
22494,12236,6
22494,11617,9
22494,11040,30
22494,10667,5
22494,10132,49
22495,166420,6
22495,157963,12
22495,102677,6
22495,43240,12
22495,36986,5
22495,23534,3
22495,23208,5
22495,22660,10
22495,22019,5
22495,21960,8
22495,21240,14
22495,21126,4
22495,20839,8
22495,18899,14
22495,18544,4
22495,18499,7
22495,18262,3
22495,18091,12
22495,17822,5
22495,16686,15
22495,16423,17
22495,16255,7
22495,15945,16
22495,14448,20
22495,14410,13
22495,14403,3
22495,14295,3
22495,13872,4
22495,13552,28
22495,13026,6
22495,12906,6
22495,12591,14
22495,12262,14
22495,11040,4
22495,10177,16
22499,159210,3
22499,159066,4
22499,155337,8
22499,153224,4
22499,152816,4
22499,152815,14
22499,102678,3
22499,29384,17
22499,25744,10
22499,25151,10
22499,25017,6
22499,21873,7
22499,21623,5
22499,21573,8
22499,21396,4
22499,21092,3
22499,21088,7
22499,20676,16
22499,19817,7
22499,19553,6
22499,17814,3
22499,17811,7
22499,17170,10
22499,16455,3
22499,16240,3
22499,15900,7
22499,15771,9
22499,15600,5
22499,15307,9
22499,14743,8
22499,13616,8
22499,13094,13
22499,11700,4
22522,174427,25
22522,172560,46
22522,166420,5
22522,159326,16
22522,158788,3
22522,158479,7
22522,153509,4
22522,68570,13
22522,43240,29
22522,36986,14
22522,35927,4
22522,35750,10
22522,35564,8
22522,27560,15
22522,27187,3
22522,27092,9
22522,27003,7
22522,25744,3
22522,25478,4
22522,25173,6
22522,25158,8
22522,25126,11
22522,24729,3
22522,24363,15
22522,24321,13
22522,24112,3
22522,23589,38
22522,23482,8
22522,22019,19
22522,21503,24
22522,21049,9
22522,20839,12
22522,20670,3
22522,19688,6
22522,19303,7
22522,18925,6
22522,18872,13
22522,18786,4
22522,18719,3
22522,18666,4
22522,18513,3
22522,18091,15
22522,17943,3
22522,16700,14
22522,16686,5
22522,16105,3
22522,15307,5
22522,14584,18
22522,14403,26
22522,13779,13
22522,12889,28
22522,12845,7
22522,12591,5
22522,12573,16
22522,11917,30
22522,11802,3
22522,11224,8
23126,174427,8
23126,163396,4
23126,159246,3
23126,159160,3
23126,158788,10
23126,154600,5
23126,153509,7
23126,153224,13
23126,152816,3
23126,152815,4
23126,41002,13
23126,30239,4
23126,28122,8
23126,27092,3
23126,25126,3
23126,25017,5
23126,24729,8
23126,23275,4
23126,22895,7
23126,22766,3
23126,22469,3
23126,20913,3
23126,20770,6
23126,20730,4
23126,19884,6
23126,19559,3
23126,18786,3
23126,18666,3
23126,18514,8
23126,18513,5
23126,17976,10
23126,17943,10
23126,17811,10
23126,17589,3
23126,17170,11
23126,16826,10
23126,16630,13
23126,16455,3
23126,16240,6
23126,16214,12
23126,16152,3
23126,16115,3
23126,15600,4
23126,15307,8
23126,14345,3
23126,13779,3
23126,13616,4
23126,13587,4
23126,13290,4
23126,12889,29
23126,11917,12
23126,10625,6
23283,163396,6
23283,159326,3
23283,159210,9
23283,159160,5
23283,159066,3
23283,156274,3
23283,155337,12
23283,154709,3
23283,154600,8
23283,152816,4
23283,152815,14
23283,102678,3
23283,101335,8
23283,100541,3
23283,29384,6
23283,28331,3
23283,28122,9
23283,25744,3
23283,25151,3
23283,24512,4
23283,21873,6
23283,21623,7
23283,21573,7
23283,20730,13
23283,20676,4
23283,20348,4
23283,19884,3
23283,19780,4
23283,19039,4
23283,19025,3
23283,18672,5
23283,18666,4
23283,17811,7
23283,17589,10
23283,17170,13
23283,16630,3
23283,16455,10
23283,16240,16
23283,16214,6
23283,15900,12
23283,15771,6
23283,15600,5
23283,15307,6
23283,14448,3
23283,13381,3
23283,13350,6
23283,13094,7
23283,12889,9
23283,12858,6
23283,11700,7
23283,10625,3
23941,174427,6
23941,172560,17
23941,166261,4
23941,164180,4
23941,159326,4
23941,159325,3
23941,159246,3
23941,158788,16
23941,158479,11
23941,158132,9
23941,157389,5
23941,156274,4
23941,154600,7
23941,153509,5
23941,43240,3
23941,41002,5
23941,30239,10
23941,28469,3
23941,28122,9
23941,27560,8
23941,27092,11
23941,25692,3
23941,25588,4
23941,25158,5
23941,24729,3
23941,24112,9
23941,23738,5
23941,23691,4
23941,23589,9
23941,23482,6
23941,22766,3
23941,22469,4
23941,20839,7
23941,20770,5
23941,19688,16
23941,19449,3
23941,18514,5
23941,18513,6
23941,17943,11
23941,17814,4
23941,17768,3
23941,16826,4
23941,16630,5
23941,16512,4
23941,16440,4
23941,16152,3
23941,15307,6
23941,14403,13
23941,13290,3
23941,12889,53
23941,12845,4
23941,12573,5
23941,11917,14
23941,11224,4
24338,164180,3
24338,158788,6
24338,155337,17
24338,153509,3
24338,28238,8
24338,28122,3
24338,27966,15
24338,24539,5
24338,23673,4
24338,21573,9
24338,20348,5
24338,18719,10
24338,18514,7
24338,18484,10
24338,16826,7
24338,16630,15
24338,16152,4
24338,16025,17
24338,14403,7
24338,14250,9
24338,13290,6
24338,12889,5
24338,12573,4
24338,11611,3
25289,172560,7
25289,158788,7
25289,158479,4
25289,158132,4
25289,157188,8
25289,154109,3
25289,153509,7
25289,43240,7
25289,41002,4
25289,28469,5
25289,28122,11
25289,27966,3
25289,27560,8
25289,27003,10
25289,26231,9
25289,25692,4
25289,24729,10
25289,24425,6
25289,24321,3
25289,23738,3
25289,23577,4
25289,23482,4
25289,22881,5
25289,20839,6
25289,19303,20
25289,18899,3
25289,18719,7
25289,18514,12
25289,17943,5
25289,17768,6
25289,16826,11
25289,16630,6
25289,16152,6
25289,16025,16
25289,14403,30
25289,14138,5
25289,13290,5
25289,12889,37
25289,12845,4
25289,12573,20
25289,12562,4
25289,11224,11
25289,11040,10
29012,172682,11
29012,172560,3
29012,166261,4
29012,163396,4
29012,156274,5
29012,154709,3
29012,154600,6
29012,152815,3
29012,41002,3
29012,25744,10
29012,25478,3
29012,23482,3
29012,21713,6
29012,20770,7
29012,19615,4
29012,19559,9
29012,17943,7
29012,17811,3
29012,17589,3
29012,16826,6
29012,16214,3
29012,12889,3
22300,33421186597,3
22300,166263,6
22300,157963,8
22300,154109,4
22300,42067,3
22300,28469,7
22300,27187,14
22300,25235,4
22300,24763,3
22300,24740,6
22300,24036,4
22300,23825,3
22300,22967,4
22300,22660,5
22300,20839,4
22300,20371,7
22300,19310,9
22300,19303,36
22300,18895,4
22300,18499,5
22300,18091,7
22300,17768,33
22300,16440,11
22300,14448,17
22300,14410,4
22300,14403,23
22300,14295,16
22300,13872,7
22300,13667,3
22300,13587,39
22300,13497,7
22300,13496,5
22300,13377,8
22300,13353,10
22300,13220,3
22300,13028,7
22300,13026,7
22300,12591,12
22300,12562,4
22300,12236,8
22300,11224,6
22300,11040,36
22300,10667,9
22300,10510,3
22300,10132,24
24269,163396,3
24269,159246,4
24269,159160,6
24269,155337,3
24269,154709,7
24269,154600,7
24269,153509,4
24269,153224,15
24269,152815,12
24269,101335,4
24269,41002,6
24269,29384,3
24269,26504,3
24269,25151,3
24269,23275,4
24269,22445,3
24269,21873,9
24269,21623,7
24269,21573,3
24269,20770,4
24269,20676,8
24269,19884,9
24269,19780,4
24269,19559,6
24269,18666,5
24269,18514,3
24269,17811,5
24269,17589,9
24269,17170,10
24269,16630,5
24269,16240,7
24269,16214,12
24269,15600,4
24269,15307,17
24269,14743,3
24269,14448,3
24269,13895,3
24269,13616,3
24269,13587,3
24269,13290,3
24269,12889,15
24269,12573,4
24269,12562,6
24269,11917,4
24269,11700,5
24269,11040,5
24269,10625,6
13677,155137,11
13677,153509,7
13677,101336,6
13677,27187,5
13677,26372,6
13677,25241,3
13677,25017,4
13677,24740,15
13677,24539,8
13677,24153,3
13677,24045,11
13677,24036,5
13677,23709,4
13677,23673,10
13677,23475,7
13677,23275,11
13677,23128,4
13677,22881,3
13677,22641,7
13677,22406,3
13677,22338,3
13677,22301,4
13677,21385,3
13677,20348,11
13677,20175,12
13677,19884,5
13677,19615,4
13677,16826,11
13677,16152,9
13677,16025,23
13677,13496,9
13677,13290,5
13677,13126,3
13677,13109,18
13677,12910,3
13677,12236,3
15599,166420,6
15599,159326,3
15599,157389,3
15599,41002,3
15599,35564,6
15599,35511,3
15599,30239,5
15599,27092,8
15599,25676,6
15599,25478,17
15599,25173,5
15599,25158,5
15599,24321,4
15599,23589,5
15599,22766,3
15599,21503,6
15599,21240,3
15599,20670,3
15599,19935,5
15599,19885,3
15599,18872,3
15599,18786,4
15599,16255,7
15599,15207,4
15599,14584,6
15599,14410,9
15599,14254,13
15599,14250,4
15599,13779,12
15599,13126,3
15599,11917,3
15599,11702,8
15599,11182,8
16673,153509,8
16673,43933,7
16673,41002,4
16673,35511,7
16673,33631,3
16673,30443,4
16673,28122,4
16673,27966,5
16673,27187,6
16673,24221,8
16673,23969,3
16673,20863,5
16673,18677,3
16673,17943,11
16673,16826,6
16673,16770,7
16673,16630,4
16673,16152,4
16673,16025,21
16673,14377,3
16673,13290,23
16673,12573,5
16673,12112,4
16673,10322,16
16877,159325,4
16877,157188,5
16877,155137,10
16877,153509,6
16877,102678,3
16877,41002,3
16877,35511,6
16877,28122,6
16877,27187,7
16877,27092,6
16877,25017,5
16877,24729,3
16877,24539,11
16877,23673,8
16877,23475,3
16877,23275,6
16877,22881,3
16877,20348,4
16877,20175,8
16877,19688,4
16877,18514,12
16877,17943,3
16877,16826,3
16877,16152,6
16877,16025,24
16877,14250,4
16877,14182,6
16877,13290,19
17016,154599,7
17016,102678,3
17016,101336,4
17016,35511,4
17016,27187,16
17016,24539,6
17016,23275,3
17016,22967,3
17016,16025,4
17016,14479,12
17016,14182,9
17016,13587,4
17016,13290,3
17016,11040,15
17016,10667,8
17016,10510,11
17828,158788,5
17828,153509,6
17828,41002,5
17828,28122,8
17828,27966,9
17828,27187,11
17828,27092,4
17828,24539,3
17828,24045,5
17828,22881,4
17828,20348,7
17828,19884,3
17828,18719,3
17828,18514,7
17828,17943,5
17828,16630,8
17828,16152,13
17828,16025,18
17828,13290,26
18962,43240,8
18962,28719,4
18962,21503,5
18962,20519,3
18962,20371,3
18962,18925,5
18962,18899,16
18962,17481,6
18962,16686,13
18962,16423,12
18962,15625,9
18962,15605,4
18962,13915,10
18962,13872,4
18962,13552,11
18962,13456,10
18962,13126,3
18962,12562,15
18962,11702,11
18962,11563,3
19060,159325,5
19060,158788,5
19060,158132,6
19060,157188,4
19060,155137,9
19060,153509,7
19060,41002,3
19060,28122,3
19060,27092,6
19060,26372,4
19060,25241,5
19060,25017,3
19060,24729,3
19060,24539,6
19060,23673,6
19060,23475,7
19060,22881,6
19060,20175,4
19060,18514,9
19060,17943,14
19060,16826,8
19060,16025,20
19060,14250,4
19060,13290,10
19060,12573,5
19739,194549,3
19739,171422,7
19739,155613,3
19739,155137,19
19739,101336,3
19739,27891,4
19739,27560,3
19739,27187,14
19739,26819,3
19739,24763,8
19739,24740,10
19739,24505,6
19739,23954,4
19739,22967,11
19739,22338,5
19739,21172,3
19739,20839,4
19739,20371,9
19739,19310,20
19739,19303,25
19739,18895,5
19739,17768,8
19739,17108,7
19739,16440,11
19739,14479,13
19739,14403,9
19739,14295,4
19739,13872,6
19739,13667,3
19739,13496,9
19739,13220,5
19739,13028,4
19739,13026,9
19739,12236,14
19739,11040,83
19739,10667,27
19739,10510,5
19739,10366,3
19739,10132,6
19859,172560,25
19859,166420,6
19859,154600,3
19859,68570,7
19859,43240,13
19859,28038,3
19859,25478,11
19859,25158,6
19859,24363,10
19859,24321,8
19859,23589,4
19859,23482,5
19859,21503,22
19859,20839,3
19859,19688,3
19859,19653,3
19859,18283,3
19859,16512,3
19859,14584,8
19859,14403,5
19859,12845,3
19859,11702,7
19859,11040,3
20776,101336,9
20776,28106,4
20776,26372,3
20776,23691,4
20776,23577,4
20776,21288,5
20776,20371,4
20776,19303,8
20776,16606,4
20776,14776,3
20776,14479,20
20776,13872,6
20776,13587,6
20776,12562,9
20776,12236,5
20776,11040,34
20776,10667,11
20776,10510,3
20776,10451,3
21181,154599,13
21181,101336,7
21181,27891,7
21181,27187,24
21181,24153,3
21181,22967,8
21181,22881,3
21181,20175,3
21181,16440,6
21181,14479,4
21181,14182,8
21181,12562,3
21181,12236,4
21181,11040,53
21181,10667,8
21181,10510,7
21484,172560,27
21484,159325,7
21484,157389,4
21484,157188,3
21484,154600,8
21484,35511,3
21484,33631,3
21484,28122,4
21484,27092,8
21484,26231,4
21484,25744,7
21484,25478,5
21484,24321,4
21484,24221,3
21484,24112,10
21484,23738,8
21484,23482,4
21484,22301,5
21484,21713,10
21484,20863,7
21484,19688,28
21484,19449,9
21484,18719,5
21484,17943,6
21484,16826,9
21484,16025,7
21484,12889,7
22402,33421186597,7
22402,166263,4
22402,157963,13
22402,156948,4
22402,102678,5
22402,102677,8
22402,26819,7
22402,25235,5
22402,24036,3
22402,23534,3
22402,23208,6
22402,22705,3
22402,22660,15
22402,21960,12
22402,20839,5
22402,20371,6
22402,19303,11
22402,18899,6
22402,18499,20
22402,18091,8
