s,i,w
177539,11917,13
177539,11026,8
177539,10823,3
30491,174427,4
30491,155062,7
30491,154122,5
30491,102707,12
30491,101025,3
30491,29350,6
30491,28267,7
30491,26903,4
30491,25219,3
30491,24241,7
30491,24151,5
30491,23894,9
30491,23767,4
30491,23022,6
30491,21677,3
30491,20376,4
30491,20170,21
30491,18931,4
30491,18886,11
30491,18617,9
30491,17421,4
30491,17058,3
30491,16155,4
30491,15979,13
30491,13146,8
30491,12752,6
30491,12469,8
30491,12228,4
30491,11917,8
30491,10823,3
30491,10764,25
23808,174427,4
23808,164554,7
23808,159206,5
23808,157193,11
23808,154880,7
23808,154122,3
23808,103483,4
23808,29564,9
23808,28393,5
23808,27950,18
23808,26781,5
23808,24402,3
23808,22307,3
23808,21677,11
23808,21131,6
23808,20993,5
23808,20426,3
23808,20170,9
23808,20133,4
23808,18886,3
23808,18816,19
23808,18385,4
23808,17801,14
23808,17607,7
23808,17058,5
23808,13756,17
23808,13612,3
23808,13146,34
23808,12935,8
23808,12752,3
23808,12312,4
23808,11917,6
